data,system,example_id,source,target,nMSE,nAPE,DTW,nDTW,SegDiff,SegnAPERecall,SegnDTWRecall
signsuisse_test,sockeye,185,ita,lse,0.14544583822632684,0.2066007756325424,15.75359072331191,8.197071351994884,2,0.3055219611140642,2.204352752767944
signsuisse_test,sockeye,186,deu,sgg,0.31999308656548536,0.3422361623713755,14.839936893953459,7.0422673588810065,2,0.2650164492136403,1.5895521137038224
signsuisse_test,sockeye,187,deu,sgg,0.2572807645099107,0.34140047055380784,18.69435708108279,10.381115769769478,4,0.4061478631758849,7.062336616774281
signsuisse_test,sockeye,188,deu,sgg,0.12380395860962212,0.2445861799119871,36.67834640414877,29.074052789747604,0,0.3235088133921141,3.5869903150331024
signsuisse_test,sockeye,189,ita,lse,0.04619094114425971,0.10226908323332255,17.215537902756235,6.730919704250864,2,0.3309695796020671,2.129955657991487
signsuisse_test,sockeye,190,ita,lse,0.346403688569459,0.38458338551202004,23.947574399459707,7.277145698426775,4,0.4961276863653476,3.25056962636237
signsuisse_test,sockeye,191,fra,fsl,0.15177890542193317,0.26576310164719746,39.55201802781917,28.934805294973287,12,0.4058368052366787,3.715517162946927
signsuisse_test,sockeye,192,ita,lse,0.06405511134988172,0.13038095404200067,24.965305813798714,12.05491325811957,5,0.3273131531820639,3.0189227749146137
signsuisse_test,sockeye,193,ita,lse,0.17665073869828657,0.24782247285801615,28.31698655292284,17.358836310363138,5,0.3320214099799264,4.109886156398188
signsuisse_test,sockeye,194,deu,sgg,0.178701788304672,0.2698626993059495,40.56074073982535,34.04642325334299,9,0.4037365530440236,4.937762936102035
signsuisse_test,sockeye,195,ita,lse,0.2602346096189978,0.30453873423850875,20.842751241942754,11.793968175353164,3,18.43160205907096,18.43160205907096
signsuisse_test,sockeye,196,deu,sgg,0.07576205885387438,0.15400746537181068,20.41263808458078,10.403069636654779,7,0.5267519134821437,19.105903873569176
signsuisse_test,sockeye,197,deu,sgg,0.2168123994338513,0.2658726956917876,20.74051574642416,12.123276158953676,3,0.3660726403683251,2.0568902628258616
signsuisse_test,sockeye,198,deu,sgg,0.23346672078802333,0.28415200833564225,26.16383193822109,14.05572263011776,5,0.4489291955921032,5.810873146393593
signsuisse_test,sockeye,199,deu,sgg,0.4378371196639323,0.44328425503771673,22.112426492924584,5.297526805687602,2,0.3161502942254257,1.430078580150611
signsuisse_test,sockeye,200,deu,sgg,0.1766945457425617,0.22131773881478037,19.14928335796901,10.263801695891736,5,0.3608232650212659,4.116883799854972
signsuisse_test,sockeye,201,fra,fsl,0.22987969028117505,0.2992254324529451,34.204809961156805,25.68501349599263,0,0.3667196400242097,4.929353710397714
signsuisse_test,sockeye,202,deu,sgg,0.4410772361701808,0.4455999023992868,29.422117397394416,10.191258113287713,3,0.4625268361420621,2.731545732810215
signsuisse_test,sockeye,203,fra,fsl,0.15837061036278166,0.24826749340458984,20.036182421273054,15.097097969108995,1,0.3424766018005319,4.845576637464656
signsuisse_test,sockeye,204,fra,fsl,0.3533388757248136,0.38345796725878356,15.330883841420235,9.219247657830563,5,0.5584156702331763,32.61770104612554
signsuisse_test,sockeye,205,deu,sgg,0.23026680935291277,0.28764110357000755,23.640145482563767,15.40577082803846,9,0.4415214385964114,4.125598271018647
signsuisse_test,sockeye,206,fra,fsl,0.20290945534601346,0.26733944988888153,28.900674891010112,18.03846615790118,4,0.3624474697893845,3.5198217256288484
signsuisse_test,sockeye,207,fra,fsl,0.40920620201575536,0.4767939593796818,61.790638692347386,32.89179968856161,0,0.3711170205894166,3.1251163479817063
signsuisse_test,sockeye,208,fra,fsl,0.2621661906349202,0.34402311552622955,45.78251137899525,23.707245910044453,5,0.4133363790677299,4.957529095361841
signsuisse_test,sockeye,209,ita,lse,0.3609356947025223,0.4413391814034602,28.126096203062193,15.331463835492956,4,0.3759781274896565,3.4529868093333174
signsuisse_test,sockeye,210,deu,sgg,0.27203059205540736,0.3251772538710808,28.76045051331702,12.363834607005181,4,0.2515394453773198,1.8472372841587965
signsuisse_test,sockeye,211,ita,lse,0.1282067542409774,0.1810894704910535,23.572046354452166,14.951176825969217,0,0.6597913638359999,18.394878041077604
signsuisse_test,sockeye,212,deu,sgg,0.23862589257475483,0.29347960708189735,23.24568037522823,16.00256995935552,4,0.3914910157595425,3.674480401163705
signsuisse_test,sockeye,213,ita,lse,0.2138828687568019,0.2566064151828092,16.885996573658762,3.4350611829444624,0,0.3292742534898787,1.0043634129601364
signsuisse_test,sockeye,214,ita,lse,0.11422661556310729,0.17847039955952151,16.14926068057303,9.543999467817914,2,0.3372123488895563,1.8677107250821705
signsuisse_test,sockeye,215,fra,fsl,0.1568382741115692,0.26260876547759177,18.444517091530887,13.602165194724119,3,0.4327081945135831,11.302318243452609
signsuisse_test,sockeye,216,deu,sgg,0.1645135489278604,0.2338444203568412,22.37048932385125,12.18939662019896,0,0.3274841413630756,2.826582337277814
signsuisse_test,sockeye,217,fra,fsl,0.23054091222270845,0.3466103096097946,28.842838267182973,24.227573319164755,0,0.4345517128291439,4.706442019732678
signsuisse_test,sockeye,218,fra,fsl,0.25693120937536745,0.3115993017943646,89.18011331019395,62.83955861390055,11,0.4290737497046121,5.190422061381788
signsuisse_test,sockeye,219,ita,lse,0.2688131647127137,0.3431963095747363,20.165388762106513,9.802736276272848,1,0.413339281093897,2.45857975169406
signsuisse_test,sockeye,220,deu,sgg,0.28259611973536564,0.3734735388979426,29.40625043450797,23.18697040229243,1,0.4851910086149146,8.39280707193972
signsuisse_test,sockeye,221,deu,sgg,0.3555829657917177,0.4160257515615178,22.754114244326793,8.287743659569474,0,0.3291395080044707,1.4404505311854194
signsuisse_test,sockeye,222,ita,lse,0.31945797800479886,0.31570969356384776,39.01170787655108,11.694762754693393,5,0.1791154118843778,0.996042480579703
signsuisse_test,sockeye,223,deu,sgg,0.13058085373109696,0.24679003606438987,25.561976503903466,22.21676107610938,4,0.3938620560495707,4.801605642926985
signsuisse_test,sockeye,224,deu,sgg,0.3360376616642241,0.3960571758927541,34.07909772688718,15.154673687125507,6,0.3422541699430266,1.878479818675944
signsuisse_test,sockeye,225,fra,fsl,0.34924074913965136,0.37011799152629826,21.193503368705894,18.545390309522087,2,0.5388572852923246,6.91856934377812
signsuisse_test,sockeye,226,fra,fsl,0.4107400717148838,0.5040766264235151,41.90855520334063,23.44104569297048,1,0.5188770536548083,5.192618025185509
signsuisse_test,sockeye,227,fra,fsl,0.189997889287422,0.2601355856335899,32.888876415774725,23.738582346416,5,0.4190886322589942,3.8237423134868473
signsuisse_test,sockeye,228,deu,sgg,0.07698700259043205,0.14399302910332962,22.544392959824258,14.24840202466317,6,0.3697534559285156,3.0371827568540355
signsuisse_test,sockeye,229,ita,lse,0.28024529543351673,0.37175024292647885,31.592525515477554,14.24101197429661,5,0.3447357404395677,2.539137894072925
signsuisse_test,sockeye,230,fra,fsl,0.2764014595090877,0.377348243223681,47.53618035887522,40.132990147047906,3,0.4592289761861417,9.52863107768682
signsuisse_test,sockeye,231,deu,sgg,0.42862159007239686,0.40220223002594385,32.938021589920226,15.568203757849362,3,0.3941815835213526,2.84466450746733
signsuisse_test,sockeye,232,ita,lse,0.3940322423626673,0.42987022943977554,32.515579524369436,14.120727997321532,3,0.371235055597528,2.2888577758337734
signsuisse_test,sockeye,233,deu,sgg,0.1343575708079268,0.20546874672923207,14.239802013149239,8.270976028064949,2,0.3327299337428432,2.034911613459064
signsuisse_test,sockeye,234,ita,lse,0.2793404818376451,0.32905694068029984,27.333422709114867,11.172012756651021,5,0.4066641041114781,2.0788384566826443
signsuisse_test,sockeye,235,deu,sgg,0.08284151080989828,0.1656283089468863,28.408394949786313,18.38622268796162,7,0.4988911894868372,5.590600800769516
signsuisse_test,sockeye,236,fra,fsl,0.16037369005539157,0.22893148452138115,20.532231187976407,14.210574120765775,1,0.4032863579148653,2.940288922110343
signsuisse_test,sockeye,237,ita,lse,0.25848994703563927,0.32373584175021,22.050770236700313,9.898607534472305,4,0.4734846028264098,3.891393223521756
signsuisse_test,sockeye,238,ita,lse,0.23643910088847356,0.3666312695972515,23.872420203044207,11.265533336817183,2,0.2695334800526692,1.4398467079557338
signsuisse_test,sockeye,239,deu,sgg,0.1529370288714924,0.2343647448358684,18.420031145710123,12.135216438204079,4,0.2886306990168849,1.469704277468976
signsuisse_test,sockeye,240,fra,fsl,0.3906600540238249,0.3486811313366467,26.82170762179464,9.811631143706961,1,0.401137782186547,3.9411170369421793
signsuisse_test,sockeye,241,deu,sgg,0.4132389515472981,0.44181090612127605,33.64390087883076,14.064542821826313,3,0.3090426937513656,1.8301302840120757
signsuisse_test,sockeye,242,ita,lse,0.17666580811501978,0.2697365755577323,15.399246872116779,10.621988840358291,2,0.4206757747117472,2.3126081406332464
signsuisse_test,sockeye,243,deu,sgg,0.1674064215782431,0.2633764400327872,24.595545901474182,15.644515874498822,4,0.3998054565595013,2.4729083023110205
signsuisse_test,sockeye,244,deu,sgg,0.06897793618072537,0.12615662417992166,12.869271699730728,6.8381560292965995,2,0.33243268043799,1.960984443485826
signsuisse_test,sockeye,245,deu,sgg,0.21322638227540447,0.30111563487217713,24.90429615413814,12.6781319937913,4,0.3553383508960783,1.925931023631946
signsuisse_test,sockeye,246,ita,lse,0.12862287392099694,0.2212861171907081,18.091342271306175,9.966892989945086,3,0.4562033213245035,21.82678969586892
signsuisse_test,sockeye,247,deu,sgg,0.18759007944403816,0.2790191421313809,16.884104004672068,11.646865414019956,8,21.55443168733385,21.55443168733385
signsuisse_test,sockeye,248,ita,lse,0.1252446387539725,0.21567915106839736,35.36481869421198,21.888710911107335,1,0.3464178318610107,4.997597771138651
signsuisse_test,sockeye,249,fra,fsl,0.17208475433318443,0.26400484547471426,39.19313971671516,25.580927415480744,12,0.3848677706411358,3.263841734723131
signsuisse_test,sockeye,250,deu,sgg,0.370562191813328,0.362726902185643,25.221470597772367,9.054549559260902,2,0.3679196229196645,2.636092071331809
signsuisse_test,sockeye,251,deu,sgg,0.050054951400230745,0.09823086188775786,21.51719067266886,9.278253525955481,3,0.4688387350038037,3.504153107785432
signsuisse_test,sockeye,252,deu,sgg,0.17173266610795668,0.2588928040976739,17.466662430739365,16.35488733090634,1,0.4232212155355503,5.428066512057439
signsuisse_test,sockeye,253,deu,sgg,0.17391392983728235,0.26764323199566253,22.859343150126875,12.555011918840108,3,0.3540241381682722,2.846639718793751
signsuisse_test,sockeye,254,fra,fsl,0.166675961435228,0.22107303717716167,33.39561175587354,24.058117963746717,3,0.4377731998119955,6.010180657464267
signsuisse_test,sockeye,255,fra,fsl,0.29494525663986687,0.3889429979611393,23.71744440523016,9.588090806160473,1,0.3839916014842136,3.981058749878248
signsuisse_test,sockeye,256,deu,sgg,0.14316822843176907,0.20254672006712363,24.428122325194504,15.615199027272002,4,0.3724923464052029,2.4529813358261188
signsuisse_test,sockeye,257,ita,lse,0.34300630613343264,0.3512997311878326,24.40774956526115,8.133237295785666,2,0.3177338769041191,2.251293456545508
signsuisse_test,sockeye,258,deu,sgg,0.28754281243098967,0.3104485891717675,41.894180561465994,25.79442658475604,4,0.4343347923459668,4.7272409935088335
signsuisse_test,sockeye,259,deu,sgg,0.1556785444545049,0.244621813924392,22.726862555066067,14.305635803091338,5,0.3449226039612941,2.0486819458427026
signsuisse_test,sockeye,260,fra,fsl,0.21606360687784504,0.26966591853586613,30.592377824141167,20.821281474140545,2,0.5014709060167211,43.48992450954156
signsuisse_test,sockeye,261,deu,sgg,0.23248735959092615,0.27606846209548513,21.151902679690014,12.50306777404708,3,0.3296115279968504,2.0841811170846536
signsuisse_test,sockeye,262,fra,fsl,0.22329609411014162,0.3809548346769924,33.53742858756678,30.25520421096502,8,0.415553458781955,18.028631948107677
signsuisse_test,sockeye,263,deu,sgg,0.14381525283619317,0.20127677288782253,18.099376688243545,10.770880315643227,3,0.3413471143133991,2.346292103859111
signsuisse_test,sockeye,264,deu,sgg,0.1944784740439901,0.2699542043950163,19.484732220426682,8.21860084268087,5,0.3420804182817061,2.2830734286893746
signsuisse_test,sockeye,265,deu,sgg,0.2681990758870026,0.32123604749381357,21.330355489234762,9.706236410098704,9,0.6779628394477124,4.116947541423862
signsuisse_test,sockeye,266,deu,sgg,0.25211266601422705,0.28956251490729834,31.165230186141812,13.904368031780962,1,0.3503991155655919,3.0255267320613632
signsuisse_test,sockeye,267,ita,lse,0.18056007864161264,0.2652721870339328,18.99054275736511,9.5778955278528,6,0.2895641456256173,1.57077184997264
signsuisse_test,sockeye,268,ita,lse,0.30210373967604576,0.3411192924482782,25.499621324516397,15.43282000148132,4,0.4054964789788551,4.215876110975147
signsuisse_test,sockeye,269,deu,sgg,0.23184120213236353,0.27832102661361147,28.81814085110808,13.247053500282368,5,0.4714362319870411,3.647689126477175
signsuisse_test,sockeye,270,fra,fsl,0.22819376288296614,0.30332368583898256,48.06329400568325,31.879863540214878,4,0.3872966330287495,5.230257558826693
signsuisse_test,sockeye,271,fra,fsl,0.13943623779412348,0.20737424000658697,16.649179060130756,12.384805753283219,3,0.4158183394959489,10.187087822731666
signsuisse_test,sockeye,272,ita,lse,0.16134886754406863,0.22699767527902154,12.82393330768277,6.364912393327274,2,0.4350272502373382,5.209528277180525
signsuisse_test,sockeye,273,deu,sgg,0.20631649467181462,0.2327072426349218,19.055204677776267,8.208100453570284,5,0.3990697920919587,3.5797567182666308
signsuisse_test,sockeye,274,fra,fsl,0.27857870718830946,0.3990297085449175,120.52712099522162,104.73106680334874,13,0.409244163246577,7.536124412187992
signsuisse_test,sockeye,275,deu,sgg,0.06185418214425623,0.12590312744557136,21.968613581236404,12.487595802415482,7,0.7937933747261938,3.2603461506402245
signsuisse_test,sockeye,276,deu,sgg,0.16873305508917522,0.213583554024593,32.87111233932553,21.573614301488146,13,0.2859768011317884,2.3251634619163424
signsuisse_test,sockeye,277,deu,sgg,0.2453982187243036,0.31739645392567206,27.603397269138874,11.17905449777915,4,0.3744775696268632,1.630847665709602
signsuisse_test,sockeye,278,deu,sgg,0.35874557251294165,0.3683917396396774,55.38696021359185,22.69008511718355,5,0.3944748529908572,3.1811674866557125
signsuisse_test,sockeye,279,deu,sgg,0.23759264835769062,0.31054218589763893,17.12037112206829,9.568286104891122,1,0.418601449379828,2.3851608671904123
signsuisse_test,sockeye,280,fra,fsl,0.11924847648030097,0.23078316680925173,16.187443216159615,13.075375541932852,2,0.420259000356765,16.42241280153087
signsuisse_test,sockeye,281,deu,sgg,0.4073678422219069,0.43654962812190157,38.802996309267755,19.810941611192817,1,0.2788506605558357,2.390572484125475
signsuisse_test,sockeye,282,ita,lse,0.34953577909350747,0.3729928718790298,23.380787587688175,8.23666045051922,3,0.570270211512629,5.28543735259643
signsuisse_test,sockeye,283,deu,sgg,0.09231313916717578,0.16501624057228867,22.990840812726614,13.560674715239681,10,0.3837284589933333,4.1791388619098
signsuisse_test,sockeye,284,ita,lse,0.2639594249271935,0.30164043173247246,20.619071265577155,10.679871657771889,3,0.2618224511691915,1.775934231353416
signsuisse_test,sockeye,285,deu,sgg,0.3528968179510431,0.35355168063232767,43.20021780096299,18.649963660500966,8,0.3198053645973544,2.6855465062237607
signsuisse_test,sockeye,286,ita,lse,0.2230455407557452,0.2683041851730842,27.677795674703624,16.987335150270525,10,36.135415748075886,36.135415748075886
signsuisse_test,sockeye,287,deu,sgg,0.204916382377059,0.30266044613893023,29.375548925647855,19.66473138850619,5,0.3405955367990857,3.773822805473018
signsuisse_test,sockeye,288,deu,sgg,0.20046497936572155,0.31337191303748424,20.08003346278339,13.876050865200066,5,0.3360808565947221,2.3197837638160683
signsuisse_test,sockeye,289,ita,lse,0.47366155287980954,0.48693882956945084,47.06634700618547,18.378083633875406,0,0.3169666015771994,2.0980469666503
signsuisse_test,sockeye,290,deu,sgg,0.16357417167303182,0.2427193960639287,24.91381927223242,11.864594868335859,3,0.28870069339789,1.8995865535936671
signsuisse_test,sockeye,291,fra,fsl,0.1880312942170323,0.3018593137472582,28.82543510533882,24.123076250254282,7,0.3281155684411766,3.705060465662976
signsuisse_test,sockeye,292,deu,sgg,0.12441437603477501,0.21911200819700116,20.214063214819838,13.114635571775421,4,0.2967678385621699,1.7850431115075078
signsuisse_test,sockeye,293,fra,fsl,0.10803564970759001,0.20597967241598214,41.98501110327967,26.139537435496717,1,0.3845528810180072,7.467007918687159
signsuisse_test,sockeye,294,deu,sgg,0.323350583272695,0.39027514181335865,34.96367006854883,11.533108504708537,0,0.2588562192367156,2.691817443605339
signsuisse_test,sockeye,295,ita,lse,0.35670929943506935,0.4069047951902672,34.86962768576034,19.082134102938795,4,0.4325954525736855,4.700681618906976
signsuisse_test,sockeye,296,deu,sgg,0.36348722669555733,0.3796043648114411,32.47444302631076,18.441417645487842,3,0.2991182061731817,2.1303979576409398
signsuisse_test,sockeye,297,deu,sgg,0.08550027463246876,0.15504863811092828,25.698989918501155,13.251018288338104,7,0.3332865130517047,1.758521457696452
signsuisse_test,sockeye,298,deu,sgg,0.20631663631992606,0.23029070397390874,34.582684349075116,17.849319309697982,4,0.467189023755188,4.746953844588273
signsuisse_test,sockeye,299,deu,sgg,0.3868474303734816,0.41391662834653453,24.584553659712423,5.698662188727665,1,0.2830203050846291,1.3387106966399305
signsuisse_test,sockeye,300,fra,fsl,0.27561053031893856,0.31486369487819144,34.43538374305014,19.74698034836387,6,0.3945208801467529,4.027045241993479
signsuisse_test,sockeye,301,deu,sgg,0.2432415272688588,0.2632763870185897,25.3812831992351,15.39235368175335,11,0.4231517696740342,2.125032540975139
signsuisse_test,sockeye,302,fra,fsl,0.35188479258888306,0.4400464544332715,40.916973257561516,21.38405477343531,5,0.344072486591428,4.175154748110983
signsuisse_test,sockeye,303,fra,fsl,0.22285250419215694,0.32249435487535,36.903408040297236,32.32680761654798,9,0.375454168742781,5.105850683327503
signsuisse_test,sockeye,304,deu,sgg,0.20970814847556268,0.2649746072959986,23.587298776887707,16.489095006271036,9,0.6073947779118001,4.1412503193382015
signsuisse_test,sockeye,305,fra,fsl,0.2438196230825974,0.2732222713343999,27.652698818528407,17.268869201070135,7,0.4009427647318898,32.82287851889986
signsuisse_test,sockeye,306,ita,lse,0.09926228312770431,0.17437974365519993,23.062703821900225,18.31387588079948,4,0.3706535174902136,5.927061289239719
signsuisse_test,sockeye,307,fra,fsl,0.12671535353258567,0.22601515068765501,30.333898224040915,15.829434299150728,2,0.2436346927882621,2.733126676770317
signsuisse_test,sockeye,308,ita,lse,0.35382822316420554,0.41458790275081325,22.190961175986125,10.780110821161063,3,0.4735827569619499,4.710179249086202
signsuisse_test,sockeye,309,ita,lse,0.33042139341801274,0.38025180059207375,29.769903388359243,8.305550227542739,6,0.3035142346011297,1.7796818389335662
signsuisse_test,sockeye,310,ita,lse,0.05366551640294961,0.10828685372118244,21.729902741643947,9.249692541295174,3,0.3733341951807349,3.6359087519672255
signsuisse_test,sockeye,311,ita,lse,0.382345689530507,0.4263444759575603,24.146716033694528,10.578427484338363,4,0.4045083136362173,4.69496669899904
signsuisse_test,sockeye,312,fra,fsl,0.36176081211391475,0.47695981757347317,44.99347418609291,39.05521573886614,0,0.4503074451833135,3.858696777118868
signsuisse_test,sockeye,313,ita,lse,0.352744191205599,0.3702044727041852,39.50952726712234,15.26155838671718,4,0.3553220497746001,2.232904237258676
signsuisse_test,sockeye,314,deu,sgg,0.20275195660261477,0.24018167532961268,54.69644331612003,28.93903389912117,17,0.3497194751269156,2.655020992495421
signsuisse_test,sockeye,315,deu,sgg,0.21835430614935303,0.2592310201980276,26.35337570221946,13.54315734316078,5,0.3919565295315516,5.246672818474737
signsuisse_test,sockeye,316,deu,sgg,0.16425579589283928,0.2258656057459159,24.87107918100285,14.10760351440984,5,0.4499291323326875,4.752948911931487
signsuisse_test,sockeye,317,deu,sgg,0.14330343117371985,0.23509496750051415,36.958285213881375,25.02491661413727,14,0.2719264420563689,1.5032337535849165
signsuisse_test,sockeye,318,fra,fsl,0.2028777211185214,0.3012440111598063,36.64108612757326,28.268611967693115,11,0.4324269254088727,4.291367529117534
signsuisse_test,sockeye,319,fra,fsl,0.2214769130771577,0.321707388041142,30.684881560090165,26.157243142293115,4,0.4000604436153016,11.241314936365816
signsuisse_test,sockeye,320,fra,fsl,0.22963225635474013,0.30456435229933265,28.477495010788868,16.4348292774422,6,0.3889448442304706,4.156887782429248
signsuisse_test,sockeye,321,ita,lse,0.25303594970392945,0.28189535488736367,30.349043418637187,10.42675985279884,7,0.3452178692204405,1.9063344111568583
signsuisse_test,sockeye,322,deu,sgg,0.43604408148617557,0.43632173044612443,50.44051085947127,16.620316245154513,6,0.3975881523885309,3.015313229459917
signsuisse_test,sockeye,323,fra,fsl,0.34464001461781696,0.36818539085578256,39.12030578487532,34.53839571478852,1,0.4652687057306034,8.949258315328944
signsuisse_test,sockeye,324,deu,sgg,0.17264264498612686,0.21933731282303906,29.165062144865445,15.971662921879618,6,0.3447705867928031,4.349697684850511
signsuisse_test,sockeye,325,deu,sgg,0.08533308748685742,0.1580020589669547,13.805806609255763,9.136293094311636,4,0.253761197098129,1.5153300533780918
signsuisse_test,sockeye,326,ita,lse,0.3423341358249478,0.3782602527630783,49.64801772876166,40.65166172649152,0,0.5500694642158392,12.87311195669236
signsuisse_test,sockeye,327,deu,sgg,0.3041466184156326,0.38487456383156504,35.00508645437976,14.676846381776746,1,0.2920001873375941,2.290690328561865
signsuisse_test,sockeye,328,fra,fsl,0.42301324162723064,0.48949560554364324,58.43789193564196,20.999041696986154,1,0.3717525025512868,3.806849282343923
signsuisse_test,sockeye,329,deu,sgg,0.22820327917830088,0.2779125411487759,27.1714251807858,13.706381750984185,9,0.3191326114080232,2.1169346959322293
signsuisse_test,sockeye,330,deu,sgg,0.3875411284012245,0.4304475238462079,38.72539165080627,15.645087024518494,5,0.3218552093488846,2.9290160007067017
signsuisse_test,sockeye,331,deu,sgg,0.12911599373482244,0.1616217111907334,23.92828828015476,18.058944926482397,9,0.6524762999705194,3.79467358407135
signsuisse_test,sockeye,332,ita,lse,0.20517853076678477,0.29379364381105916,54.4993229927146,37.424072578192764,7,0.3951368166043363,5.001619769588148
signsuisse_test,sockeye,333,ita,lse,0.26301662399904324,0.3191061954982091,32.876304124402026,15.56459885444175,7,0.3068270690472051,1.85857375322806
signsuisse_test,sockeye,334,deu,sgg,0.3115426537374578,0.36539995706015255,29.436003945814495,15.391645457689712,11,36.31761573998797,36.31761573998797
signsuisse_test,sockeye,335,deu,sgg,0.03313649664662599,0.09130034794525348,11.651041302902629,4.761100788704331,1,0.2854280623124807,1.9249239158160811
signsuisse_test,sockeye,336,fra,fsl,0.12953798243674255,0.23176635418712738,25.18383334292887,19.11244901412376,1,0.3801858766401702,4.125970385910876
signsuisse_test,sockeye,337,fra,fsl,0.20647805552212897,0.31902580579041206,35.855233792043144,26.302008747186452,12,0.4121754290247277,8.066833233836238
signsuisse_test,sockeye,338,deu,sgg,0.22641436019685554,0.3104935575971988,12.149606812833186,12.474626857720999,4,0.3788563000780131,2.5156017197376244
signsuisse_test,sockeye,339,fra,fsl,0.1400795536151877,0.21381611176824822,18.497840900723975,13.236897769343024,4,0.3842234573932634,6.769602709468717
signsuisse_test,sockeye,340,deu,sgg,0.11807434711241664,0.19862897545343539,22.02720981747444,13.643794971011513,6,0.295140938418698,1.736706765207701
signsuisse_test,sockeye,341,ita,lse,0.061961961942592965,0.14223386275641883,29.0105811255854,13.617468841031537,7,0.4885187181750026,3.886113804299634
signsuisse_test,sockeye,342,deu,sgg,0.31486457434090365,0.36977470938410434,21.720965817964203,7.641474329795802,1,0.4087737009365187,6.496549883751061
signsuisse_test,sockeye,343,deu,sgg,0.10667317433484166,0.21754312325426792,37.69170828299798,31.281915955320578,8,53.17167618159405,53.17167618159405
signsuisse_test,sockeye,344,fra,fsl,0.22290300691224774,0.32947912003481533,63.141311582947466,50.38997960496037,12,0.3061910037720898,3.4899200776581925
signsuisse_test,sockeye,345,deu,sgg,0.3775088426213201,0.368936502770574,21.784892504907987,6.804996877149104,3,0.2893198257189944,1.353283615332411
signsuisse_test,sockeye,346,deu,sgg,0.38817941405893575,0.42251374331948965,23.224917350691282,17.02460546328283,6,0.3509467266786888,1.5355922328995524
signsuisse_test,sockeye,347,deu,sgg,0.3330694118951406,0.4315518816473904,50.752836360037556,34.47194251821325,3,0.362349557409965,3.379307501964904
signsuisse_test,sockeye,348,fra,fsl,0.11200382293527611,0.18967065164699487,15.703747498647802,12.547745258774356,3,0.2950264581993334,2.681959999692954
signsuisse_test,sockeye,349,fra,fsl,0.2855968522473253,0.3436473533159849,41.27074746446561,31.530893821384502,4,0.416818535138743,16.25078120320393
signsuisse_test,sockeye,350,ita,lse,0.1773141781972303,0.2571905491531682,23.921042407294795,11.5355638081799,6,0.3613668406050637,2.0580704871059736
signsuisse_test,sockeye,351,ita,lse,0.10967226857563835,0.1983217845019392,17.741150335262486,8.752943719209128,7,0.3794820467251096,3.6587294154447614
signsuisse_test,sockeye,352,deu,sgg,0.22979624041985705,0.27761915406821663,32.1946587373254,13.504602400342632,6,0.2922761351795614,1.6163787907360765
signsuisse_test,sockeye,353,ita,lse,0.201288981135495,0.2450938141634818,29.99617340692213,11.110394896926937,8,0.4959886640086099,2.5409661034577398
signsuisse_test,sockeye,354,deu,sgg,0.11308924372562928,0.1650918192414183,14.601946982095221,7.706318875620892,1,0.2703103905830754,2.232046878936827
signsuisse_test,sockeye,355,ita,lse,0.3739761577004396,0.3782620074287765,49.78006203584683,9.28556744590667,2,0.2018298035226812,1.228020966785988
signsuisse_test,sockeye,356,ita,lse,0.18152368851070752,0.280033452146224,14.544204403377627,5.504680628043937,5,0.4590663708384468,12.907314182933602
signsuisse_test,sockeye,357,deu,sgg,0.10753534757750494,0.18264087552711927,17.738610494534978,11.02656189102182,2,0.4252945945489988,3.0952571749673763
signsuisse_test,sockeye,358,ita,lse,0.13112410078673184,0.18653385854482535,20.960744239967152,12.002754598115965,3,0.3375230893002056,2.5067929630841843
signsuisse_test,sockeye,359,deu,sgg,0.20514485596097284,0.27107623157124683,20.982765623100953,18.783406909213067,4,0.4693512823113359,6.526334730436524
signsuisse_test,sockeye,360,ita,lse,0.13038470480709768,0.19965390388296325,22.326496773435974,13.343890901511573,9,0.3400757517289342,1.7572108156919142
signsuisse_test,sockeye,361,ita,lse,0.18982342114860354,0.27898642297264115,36.33838539314346,27.794066960567214,7,0.4197652464573046,4.971180007708371
signsuisse_test,sockeye,362,ita,lse,0.17887828745934317,0.26091134073750455,15.952117754495955,5.9853159084734004,3,0.7162717985482953,2.593474727815104
signsuisse_test,sockeye,363,fra,fsl,0.24407415082439368,0.2714640761503949,37.910644384621385,23.264674737443144,11,0.373137611596523,13.93327988646368
signsuisse_test,sockeye,364,fra,fsl,0.24227726274551759,0.27433996946988315,36.43509699939308,14.921570425088477,10,0.4890991982991576,5.753688791687091
signsuisse_test,sockeye,365,ita,lse,0.1306072036766911,0.22144584152509714,18.814634189816026,14.776886942449618,1,0.3568252019123558,5.178320978140169
signsuisse_test,sockeye,366,deu,sgg,0.16290197581159288,0.23080020268521897,27.477680313705932,21.71029217274727,5,0.3569441172908703,4.4794297786656045
signsuisse_test,sockeye,367,deu,sgg,0.226193546873812,0.31065655928850305,20.001262584777106,15.90499251106181,2,0.3417276227081388,2.5980960893615617
signsuisse_test,sockeye,368,deu,sgg,0.27773401093789446,0.35666047314695637,24.616327053598138,8.775339212876592,1,0.3714534450050579,1.783075847228603
signsuisse_test,sockeye,369,ita,lse,0.11223673316274048,0.1931919947493331,21.51952505903681,13.559911843943924,6,0.4676828063915386,4.063764951510055
signsuisse_test,sockeye,370,fra,fsl,0.23024669780319848,0.27077043144053864,18.268602826945028,11.017873592134137,2,0.4300039473515607,14.53205031194611
