data,system,example_id,source,target,MeanL2Score
signsuisse_test,sockeye,454,deu,sgg,0.21250720281431426
signsuisse_test,sockeye,455,deu,sgg,0.2551852583383094
signsuisse_test,sockeye,456,deu,sgg,0.11284257542712885
signsuisse_test,sockeye,457,deu,sgg,0.26397717575263385
signsuisse_test,sockeye,458,deu,sgg,0.22735266417038294
signsuisse_test,sockeye,459,deu,sgg,0.33801073241491764
signsuisse_test,sockeye,460,fra,fsl,0.3407515963079671
signsuisse_test,sockeye,461,deu,sgg,0.19366738920827145
signsuisse_test,sockeye,462,fra,fsl,0.3669509763916656
signsuisse_test,sockeye,463,fra,fsl,0.5507217176232854
signsuisse_test,sockeye,464,deu,sgg,0.32335555668323157
signsuisse_test,sockeye,465,deu,sgg,0.3265546085398942
signsuisse_test,sockeye,466,deu,sgg,0.2769382206774429
signsuisse_test,sockeye,467,deu,sgg,0.2982110680559871
signsuisse_test,sockeye,468,deu,sgg,0.138022565582617
signsuisse_test,sockeye,469,fra,fsl,0.2461104348933547
signsuisse_test,sockeye,470,ita,lse,0.31296449629780376
signsuisse_test,sockeye,471,fra,fsl,0.155287600877652
signsuisse_test,sockeye,472,ita,lse,0.28331500837959317
signsuisse_test,sockeye,473,fra,fsl,0.35881353055148457
signsuisse_test,sockeye,474,ita,lse,0.1097382054449767
signsuisse_test,sockeye,475,fra,fsl,0.3166674194006598
signsuisse_test,sockeye,476,ita,lse,0.42936563123021193
signsuisse_test,sockeye,477,ita,lse,0.14456914674207644
signsuisse_test,sockeye,478,fra,fsl,0.4035294871523095
signsuisse_test,sockeye,479,ita,lse,0.3607693917396816
signsuisse_test,sockeye,480,deu,sgg,0.2643309878431306
signsuisse_test,sockeye,481,deu,sgg,0.3707911824986489
signsuisse_test,sockeye,482,ita,lse,0.2716401599877677
signsuisse_test,sockeye,483,deu,sgg,0.1926710105886616
signsuisse_test,sockeye,484,ita,lse,0.28972926784313485
signsuisse_test,sockeye,485,deu,sgg,0.16992927041006162
signsuisse_test,sockeye,486,deu,sgg,0.17698504786121438
signsuisse_test,sockeye,487,deu,sgg,0.1968216921968062
signsuisse_test,sockeye,488,ita,lse,0.13037420585754314
signsuisse_test,sockeye,489,deu,sgg,0.21786234387299042
signsuisse_test,sockeye,490,deu,sgg,0.29208418557057364
signsuisse_test,sockeye,491,deu,sgg,0.23641515890906356
signsuisse_test,sockeye,492,ita,lse,0.17135511673668008
signsuisse_test,sockeye,493,deu,sgg,0.17384051526363234
signsuisse_test,sockeye,494,fra,fsl,0.311033757059121
signsuisse_test,sockeye,495,ita,lse,0.2574458621748535
signsuisse_test,sockeye,496,deu,sgg,0.27785214547443876
signsuisse_test,sockeye,497,ita,lse,0.19882781745422556
signsuisse_test,sockeye,498,ita,lse,0.28211091350202544
signsuisse_test,sockeye,499,ita,lse,0.23521533437730338
signsuisse_test,sockeye,500,deu,sgg,0.1910750270948912
signsuisse_test,sockeye,501,deu,sgg,0.13913604146393693
signsuisse_test,sockeye,502,ita,lse,0.20072491361168587
signsuisse_test,sockeye,503,fra,fsl,0.5097230255718436
signsuisse_test,sockeye,504,fra,fsl,0.17790266871452332
signsuisse_test,sockeye,505,ita,lse,0.30400599367592773
signsuisse_test,sockeye,506,deu,sgg,0.21879945297206177
signsuisse_test,sockeye,507,fra,fsl,0.2731919023804068
signsuisse_test,sockeye,508,ita,lse,0.15152818775278531
signsuisse_test,sockeye,509,fra,fsl,0.37789681957683696
signsuisse_test,sockeye,510,fra,fsl,0.279438937436324
signsuisse_test,sockeye,511,ita,lse,0.16918344638825222
signsuisse_test,sockeye,512,deu,sgg,0.17638489082781728
signsuisse_test,sockeye,513,deu,sgg,0.29374395904359474
signsuisse_test,sockeye,514,ita,lse,0.1731607870007164
signsuisse_test,sockeye,515,ita,lse,0.1873631280109338
signsuisse_test,sockeye,516,fra,fsl,0.33743425916762
signsuisse_test,sockeye,517,deu,sgg,0.276162617410701
signsuisse_test,sockeye,518,fra,fsl,0.3158636933273962
signsuisse_test,sockeye,519,ita,lse,0.336667807841408
signsuisse_test,sockeye,520,deu,sgg,0.2168063457497204
signsuisse_test,sockeye,521,ita,lse,0.13567207923154345
signsuisse_test,sockeye,522,deu,sgg,0.28685515046193416
signsuisse_test,sockeye,523,fra,fsl,0.2377087943403587
signsuisse_test,sockeye,524,ita,lse,0.24420468449820393
signsuisse_test,sockeye,525,deu,sgg,0.19295628805264625
signsuisse_test,sockeye,526,deu,sgg,0.33002317953753996
signsuisse_test,sockeye,527,deu,sgg,0.2504904666740318
signsuisse_test,sockeye,528,deu,sgg,0.34718462824124524
signsuisse_test,sockeye,529,deu,sgg,0.1391568699602053
signsuisse_test,sockeye,530,deu,sgg,0.29376190646907846
signsuisse_test,sockeye,531,deu,sgg,0.1592294764082516
signsuisse_test,sockeye,532,deu,sgg,0.1636434833919491
signsuisse_test,sockeye,533,deu,sgg,0.13238252699375153
signsuisse_test,sockeye,534,deu,sgg,0.22061307187282284
signsuisse_test,sockeye,535,deu,sgg,0.2516888560309827
signsuisse_test,sockeye,536,fra,fsl,0.3586730580143081
signsuisse_test,sockeye,537,deu,sgg,0.1795558066688623
signsuisse_test,sockeye,538,ita,lse,0.2083392035909524
signsuisse_test,sockeye,539,ita,lse,0.16322204542582047
signsuisse_test,sockeye,540,deu,sgg,0.21938971643726501
signsuisse_test,sockeye,541,deu,sgg,0.3237689137673093
signsuisse_test,sockeye,542,deu,sgg,0.23015137913136816
signsuisse_test,sockeye,543,ita,lse,0.351744102479816
signsuisse_test,sockeye,544,deu,sgg,0.12539167109136468
signsuisse_test,sockeye,545,deu,sgg,0.20555999320040977
signsuisse_test,sockeye,546,fra,fsl,0.34820718942065804
signsuisse_test,sockeye,547,deu,sgg,0.18850798875060207
signsuisse_test,sockeye,548,ita,lse,0.12250592258559552
signsuisse_test,sockeye,549,deu,sgg,0.15589775171139883
signsuisse_test,sockeye,550,deu,sgg,0.3984983216619909
signsuisse_test,sockeye,551,deu,sgg,0.18573292949016534
signsuisse_test,sockeye,552,fra,fsl,0.2602204526816189
signsuisse_test,sockeye,553,deu,sgg,0.343060113461942
signsuisse_test,sockeye,554,deu,sgg,0.13671354904229308
signsuisse_test,sockeye,555,fra,fsl,0.28844394167283466
signsuisse_test,sockeye,556,ita,lse,0.2717447260154054
signsuisse_test,sockeye,557,ita,lse,0.18370654383423635
signsuisse_test,sockeye,558,deu,sgg,0.1917177410675149
signsuisse_test,sockeye,559,ita,lse,0.24957897248622846
signsuisse_test,sockeye,560,fra,fsl,0.3155867431682833
signsuisse_test,sockeye,561,ita,lse,0.19724850361156837
signsuisse_test,sockeye,562,ita,lse,0.07464029166001145
signsuisse_test,sockeye,563,deu,sgg,0.16598328691066275
signsuisse_test,sockeye,564,deu,sgg,0.17897346242435544
signsuisse_test,sockeye,565,ita,lse,0.19609990825565454
signsuisse_test,sockeye,566,ita,lse,0.316756449718362
signsuisse_test,sockeye,567,ita,lse,0.2984498176520935
signsuisse_test,sockeye,568,ita,lse,0.15718457070001948
signsuisse_test,sockeye,569,fra,fsl,0.4260328374358702
signsuisse_test,sockeye,570,ita,lse,0.2583158344445893
signsuisse_test,sockeye,571,fra,fsl,0.3885113129376166
signsuisse_test,sockeye,572,ita,lse,0.17386156936563482
signsuisse_test,sockeye,573,fra,fsl,0.3495217134027973
signsuisse_test,sockeye,574,deu,sgg,0.29301673212250445
signsuisse_test,sockeye,575,fra,fsl,0.26083732227045753
signsuisse_test,sockeye,576,ita,lse,0.292697562484427
signsuisse_test,sockeye,577,deu,sgg,0.14643213817276207
signsuisse_test,sockeye,578,deu,sgg,0.24841328323525116
signsuisse_test,sockeye,579,fra,fsl,0.22720001947453083
signsuisse_test,sockeye,580,deu,sgg,0.09931676325946237
signsuisse_test,sockeye,581,ita,lse,0.27134302094479656
signsuisse_test,sockeye,582,fra,fsl,0.3606051257203475
signsuisse_test,sockeye,583,deu,sgg,0.3549909003679224
signsuisse_test,sockeye,584,fra,fsl,0.3087856692406623
signsuisse_test,sockeye,585,deu,sgg,0.3426283981863936
signsuisse_test,sockeye,586,ita,lse,0.27731220505651505
signsuisse_test,sockeye,587,deu,sgg,0.18853010253409008
signsuisse_test,sockeye,588,deu,sgg,0.25853991107143093
signsuisse_test,sockeye,589,deu,sgg,0.2563155060625721
signsuisse_test,sockeye,590,deu,sgg,0.15956413308808673
signsuisse_test,sockeye,591,fra,fsl,0.24036615257494873
signsuisse_test,sockeye,592,deu,sgg,0.29399940888843057
signsuisse_test,sockeye,593,deu,sgg,0.23531214915330048
signsuisse_test,sockeye,594,deu,sgg,0.2891351502334708
signsuisse_test,sockeye,595,deu,sgg,0.2812882366239905
signsuisse_test,sockeye,596,ita,lse,0.2741767427128448
signsuisse_test,sockeye,597,deu,sgg,0.2556575551786323
signsuisse_test,sockeye,598,deu,sgg,0.16481835726655267
signsuisse_test,sockeye,599,deu,sgg,0.1900135692734498
signsuisse_test,sockeye,600,ita,lse,0.19052689632713113
signsuisse_test,sockeye,601,fra,fsl,0.311414572594783
signsuisse_test,sockeye,602,deu,sgg,0.26234056744337564
signsuisse_test,sockeye,603,ita,lse,0.2111102724029573
signsuisse_test,sockeye,604,ita,lse,0.11954549320323377
signsuisse_test,sockeye,605,fra,fsl,0.3421216185419808
signsuisse_test,sockeye,606,deu,sgg,0.3153604533952271
signsuisse_test,sockeye,607,fra,fsl,0.2390228519951884
signsuisse_test,sockeye,608,deu,sgg,0.11942716980687745
signsuisse_test,sockeye,609,deu,sgg,0.13240860349612904
signsuisse_test,sockeye,610,ita,lse,0.28432613502830184
signsuisse_test,sockeye,611,deu,sgg,0.3538920607104788
signsuisse_test,sockeye,612,deu,sgg,0.19502112526725357
signsuisse_test,sockeye,613,ita,lse,0.11420675692351953
signsuisse_test,sockeye,614,deu,sgg,0.37800738436584963
signsuisse_test,sockeye,615,fra,fsl,0.2965567336795614
signsuisse_test,sockeye,616,deu,sgg,0.15405771287362757
signsuisse_test,sockeye,617,fra,fsl,0.35509595093377255
signsuisse_test,sockeye,618,fra,fsl,0.40903772116798054
signsuisse_test,sockeye,619,deu,sgg,0.233944126218351
signsuisse_test,sockeye,620,deu,sgg,0.18664241292553765
signsuisse_test,sockeye,621,ita,lse,0.19325574441713794
signsuisse_test,sockeye,622,ita,lse,0.362068668995603
signsuisse_test,sockeye,623,deu,sgg,0.13751210637544864
signsuisse_test,sockeye,624,fra,fsl,0.29405499577432687
signsuisse_test,sockeye,625,ita,lse,0.3360355034125356
signsuisse_test,sockeye,626,ita,lse,0.3059591150476301
signsuisse_test,sockeye,627,ita,lse,0.23651318211632566
signsuisse_test,sockeye,628,ita,lse,0.26947585097833143
signsuisse_test,sockeye,629,fra,fsl,0.265204213640646
signsuisse_test,sockeye,630,ita,lse,0.2173679839326555
signsuisse_test,sockeye,631,ita,lse,0.3309890507621182
signsuisse_test,sockeye,632,ita,lse,0.21183443180890218
signsuisse_test,sockeye,633,deu,sgg,0.1797891442842736
signsuisse_test,sockeye,634,ita,lse,0.21862750415837318
signsuisse_test,sockeye,635,deu,sgg,0.27570542276535365
signsuisse_test,sockeye,636,fra,fsl,0.25955350297882246
signsuisse_test,sockeye,637,fra,fsl,0.3017557646459387
signsuisse_test,sockeye,638,deu,sgg,0.2137982874890836
signsuisse_test,sockeye,639,ita,lse,0.24273451485474537
signsuisse_test,sockeye,640,deu,sgg,0.21162675746302387
signsuisse_test,sockeye,641,deu,sgg,0.33121111436724726
signsuisse_test,sockeye,642,fra,fsl,0.24992943632061945
signsuisse_test,sockeye,643,deu,sgg,0.20668465004970038
signsuisse_test,sockeye,644,fra,fsl,0.27247613815561184
signsuisse_test,sockeye,645,deu,sgg,0.24886011923154527
signsuisse_test,sockeye,646,fra,fsl,0.2912603894392593
signsuisse_test,sockeye,647,ita,lse,0.16117834225801145
signsuisse_test,sockeye,648,fra,fsl,0.25113415711949044
signsuisse_test,sockeye,649,ita,lse,0.1955856722578897
signsuisse_test,sockeye,650,deu,sgg,0.284808524189574
signsuisse_test,sockeye,651,ita,lse,0.3549693947953962
signsuisse_test,sockeye,652,ita,lse,0.1912269287929629
signsuisse_test,sockeye,653,fra,fsl,0.313931210303
signsuisse_test,sockeye,654,fra,fsl,0.3880447791492249
signsuisse_test,sockeye,655,deu,sgg,0.23599979217918488
signsuisse_test,sockeye,656,fra,fsl,0.2746898782064361
signsuisse_test,sockeye,657,deu,sgg,0.32553570324717934
signsuisse_test,sockeye,658,deu,sgg,0.2102052799675709
signsuisse_test,sockeye,659,deu,sgg,0.28154885792409123
signsuisse_test,sockeye,660,fra,fsl,0.24734518792995436
signsuisse_test,sockeye,661,deu,sgg,0.12529527292519638
signsuisse_test,sockeye,662,deu,sgg,0.2699879975892367
signsuisse_test,sockeye,663,fra,fsl,0.1924218246751488
signsuisse_test,sockeye,664,deu,sgg,0.5003707237075122
signsuisse_test,sockeye,665,fra,fsl,0.25351501850194286
signsuisse_test,sockeye,666,deu,sgg,0.28417936100757635
signsuisse_test,sockeye,667,deu,sgg,0.22361570209207132
signsuisse_test,sockeye,668,deu,sgg,0.3076708469561794
signsuisse_test,sockeye,669,ita,lse,0.28003700062561326
signsuisse_test,sockeye,670,deu,sgg,0.3809296460005699
signsuisse_test,sockeye,671,deu,sgg,0.443623235801973
signsuisse_test,sockeye,672,deu,sgg,0.15770785322679098
signsuisse_test,sockeye,673,deu,sgg,0.27397949450070547
signsuisse_test,sockeye,674,fra,fsl,0.24689040361854525
signsuisse_test,sockeye,675,fra,fsl,0.275842754207471
signsuisse_test,sockeye,676,ita,lse,0.29674009964481957
signsuisse_test,sockeye,677,fra,fsl,0.29362134061062545
signsuisse_test,sockeye,678,deu,sgg,0.19009210439763666
signsuisse_test,sockeye,679,deu,sgg,0.2727561575145976
signsuisse_test,sockeye,680,deu,sgg,0.34308127649167375
signsuisse_test,sockeye,681,deu,sgg,0.2754823681018123
signsuisse_test,sockeye,682,ita,lse,0.29758625405463135
signsuisse_test,sockeye,683,deu,sgg,0.16332135201541687
signsuisse_test,sockeye,684,fra,fsl,0.3292810701333649
signsuisse_test,sockeye,685,fra,fsl,0.30833865372939917
signsuisse_test,sockeye,686,fra,fsl,0.21793319266657368
signsuisse_test,sockeye,687,deu,sgg,0.18339898387956208
signsuisse_test,sockeye,688,deu,sgg,0.10587311320590656
signsuisse_test,sockeye,689,deu,sgg,0.21428391705120645
signsuisse_test,sockeye,690,deu,sgg,0.24662800506500937
signsuisse_test,sockeye,691,deu,sgg,0.23217724848601703
signsuisse_test,sockeye,692,deu,sgg,0.3271727967586014
signsuisse_test,sockeye,693,fra,fsl,0.37191105858149254
signsuisse_test,sockeye,694,deu,sgg,0.4058972310118928
signsuisse_test,sockeye,695,deu,sgg,0.20973422897774388
signsuisse_test,sockeye,696,ita,lse,0.2177017515937521
signsuisse_test,sockeye,697,fra,fsl,0.431492892265545
signsuisse_test,sockeye,698,fra,fsl,0.2698668559699092
signsuisse_test,sockeye,699,deu,sgg,0.2696354430857925
signsuisse_test,sockeye,700,deu,sgg,0.2386293649994927
signsuisse_test,sockeye,701,fra,fsl,0.35510942327281797
signsuisse_test,sockeye,702,deu,sgg,0.13351946978737536
signsuisse_test,sockeye,703,ita,lse,0.3380521968604251
signsuisse_test,sockeye,704,deu,sgg,0.24250347995655278
signsuisse_test,sockeye,705,deu,sgg,0.2679516206902114
signsuisse_test,sockeye,706,fra,fsl,0.2927876885604278
signsuisse_test,sockeye,707,ita,lse,0.16883120212480313
signsuisse_test,sockeye,708,ita,lse,0.1940226649788166
signsuisse_test,sockeye,709,ita,lse,0.1659615078496114
signsuisse_test,sockeye,710,deu,sgg,0.2419822991112853
signsuisse_test,sockeye,711,ita,lse,0.1768078402144649
signsuisse_test,sockeye,712,deu,sgg,0.29919524389325824
signsuisse_test,sockeye,713,fra,fsl,0.22199852993803681
signsuisse_test,sockeye,714,deu,sgg,0.1353335121258818
signsuisse_test,sockeye,715,fra,fsl,0.2907749778598361
signsuisse_test,sockeye,716,fra,fsl,0.27380518475099275
signsuisse_test,sockeye,717,deu,sgg,0.13026447638053615
signsuisse_test,sockeye,718,fra,fsl,0.23780647859843002
signsuisse_test,sockeye,719,deu,sgg,0.2677954760147044
signsuisse_test,sockeye,720,deu,sgg,0.25131060393664617
signsuisse_test,sockeye,721,ita,lse,0.40603607945948167
signsuisse_test,sockeye,722,ita,lse,0.27953318659632354
signsuisse_test,sockeye,723,fra,fsl,0.2788792991191112
signsuisse_test,sockeye,724,ita,lse,0.3188046613942069
signsuisse_test,sockeye,725,fra,fsl,0.25332058497049426
signsuisse_test,sockeye,726,fra,fsl,0.30835144280975646
signsuisse_test,sockeye,727,ita,lse,0.33913532911374367
signsuisse_test,sockeye,728,deu,sgg,0.13992797404474802
signsuisse_test,sockeye,729,ita,lse,0.3473646546746208
signsuisse_test,sockeye,730,fra,fsl,0.23815777519993475
signsuisse_test,sockeye,731,deu,sgg,0.2367166911574087
signsuisse_test,sockeye,732,deu,sgg,0.1430092494634097
signsuisse_test,sockeye,733,deu,sgg,0.24099569755199454
signsuisse_test,sockeye,734,fra,fsl,0.37028761380357333
signsuisse_test,sockeye,735,fra,fsl,0.23694234357391164
signsuisse_test,sockeye,736,deu,sgg,0.2366538721922078
signsuisse_test,sockeye,737,deu,sgg,0.23505926946389386
signsuisse_test,sockeye,738,fra,fsl,0.285087539646147
signsuisse_test,sockeye,739,deu,sgg,0.23298770662953833
signsuisse_test,sockeye,740,fra,fsl,0.33362317531079305
signsuisse_test,sockeye,741,deu,sgg,0.2815928916152449
signsuisse_test,sockeye,742,deu,sgg,0.25962518358573683
signsuisse_test,sockeye,743,ita,lse,0.41341638122530855
signsuisse_test,sockeye,744,deu,sgg,0.24746778407965034
signsuisse_test,sockeye,745,fra,fsl,0.28249822348289355
signsuisse_test,sockeye,746,deu,sgg,0.23248560928116674
signsuisse_test,sockeye,747,deu,sgg,0.16094829912738062
signsuisse_test,sockeye,748,deu,sgg,0.18656222440896805
signsuisse_test,sockeye,749,deu,sgg,0.19964636871088337
signsuisse_test,sockeye,750,deu,sgg,0.17154156490470135
signsuisse_test,sockeye,751,ita,lse,0.18597532530666974
signsuisse_test,sockeye,752,deu,sgg,0.14976331518500943
signsuisse_test,sockeye,753,ita,lse,0.1271580361072045
signsuisse_test,sockeye,754,ita,lse,0.16063440374361435
signsuisse_test,sockeye,755,fra,fsl,0.4990425399688741
signsuisse_test,sockeye,756,ita,lse,0.3137802751748357
signsuisse_test,sockeye,757,deu,sgg,0.13660912215709686
signsuisse_test,sockeye,758,fra,fsl,0.23370202822812589
signsuisse_test,sockeye,759,deu,sgg,0.29398755297847223
signsuisse_test,sockeye,760,deu,sgg,0.14031566825442865
signsuisse_test,sockeye,761,fra,fsl,0.31946501512958425
signsuisse_test,sockeye,762,deu,sgg,0.23622822307864336
signsuisse_test,sockeye,763,deu,sgg,0.24110251072828723
signsuisse_test,sockeye,764,deu,sgg,0.23221720960012499
signsuisse_test,sockeye,765,deu,sgg,0.29519673771348814
signsuisse_test,sockeye,766,deu,sgg,0.2984537512008586
signsuisse_test,sockeye,767,fra,fsl,0.15465592666203387
signsuisse_test,sockeye,768,fra,fsl,0.46834027111245347
signsuisse_test,sockeye,769,deu,sgg,0.21842764788305558
signsuisse_test,sockeye,770,deu,sgg,0.42266852357223783
signsuisse_test,sockeye,771,deu,sgg,0.3080466901881315
signsuisse_test,sockeye,772,ita,lse,0.2111955487043384
signsuisse_test,sockeye,773,deu,sgg,0.23722119397686722
signsuisse_test,sockeye,774,deu,sgg,0.17141370934105415
signsuisse_test,sockeye,775,fra,fsl,0.20401083635724807
signsuisse_test,sockeye,776,fra,fsl,0.2683869759349204
signsuisse_test,sockeye,777,ita,lse,0.25923178719599976
signsuisse_test,sockeye,778,ita,lse,0.19970332202468
signsuisse_test,sockeye,779,deu,sgg,0.3096855432391529
signsuisse_test,sockeye,780,ita,lse,0.23818622875706758
signsuisse_test,sockeye,781,deu,sgg,0.23623292965180673
signsuisse_test,sockeye,782,fra,fsl,0.232803096521481
signsuisse_test,sockeye,783,ita,lse,0.10427346343183505
signsuisse_test,sockeye,784,fra,fsl,0.2651857833006413
signsuisse_test,sockeye,785,fra,fsl,0.15055910817730983
signsuisse_test,sockeye,786,deu,sgg,0.38060718803487115
signsuisse_test,sockeye,787,deu,sgg,0.23906925496222647
signsuisse_test,sockeye,788,fra,fsl,0.24448287769420626
signsuisse_test,sockeye,789,deu,sgg,0.19169662124734593
signsuisse_test,sockeye,790,fra,fsl,0.26291138024591076
signsuisse_test,sockeye,791,fra,fsl,0.34935367771773357
signsuisse_test,sockeye,792,deu,sgg,0.21196064485513166
signsuisse_test,sockeye,793,fra,fsl,0.34720025218207506
signsuisse_test,sockeye,794,deu,sgg,0.3686961230186852
signsuisse_test,sockeye,795,ita,lse,0.2748605453564185
signsuisse_test,sockeye,796,deu,sgg,0.2933679734382931
signsuisse_test,sockeye,797,deu,sgg,0.13788177592465173
signsuisse_test,sockeye,798,deu,sgg,0.22805979527797
signsuisse_test,sockeye,799,ita,lse,0.32220414075542986
signsuisse_test,sockeye,800,deu,sgg,0.31088826064559905
signsuisse_test,sockeye,801,deu,sgg,0.23561560338452628
signsuisse_test,sockeye,802,deu,sgg,0.14067084570478455
signsuisse_test,sockeye,803,deu,sgg,0.18661908053493345
signsuisse_test,sockeye,804,ita,lse,0.3039663741303817
signsuisse_test,sockeye,805,deu,sgg,0.25762113892113153
signsuisse_test,sockeye,806,deu,sgg,0.14798183533934836
signsuisse_test,sockeye,807,deu,sgg,0.2894878779879955
signsuisse_test,sockeye,808,ita,lse,0.18040677469737987
signsuisse_test,sockeye,809,deu,sgg,0.2630754050658536
signsuisse_test,sockeye,810,deu,sgg,0.18654028708764278
signsuisse_test,sockeye,811,fra,fsl,0.24963887778595353
signsuisse_test,sockeye,812,deu,sgg,0.20145467482904547
signsuisse_test,sockeye,813,ita,lse,0.1611881467584231
signsuisse_test,sockeye,814,ita,lse,0.19688805816065316
signsuisse_test,sockeye,815,deu,sgg,0.3326852744473986
signsuisse_test,sockeye,816,deu,sgg,0.2405572292127478
signsuisse_test,sockeye,817,fra,fsl,0.27818112999675626
signsuisse_test,sockeye,818,fra,fsl,0.16348375003065352
signsuisse_test,sockeye,819,ita,lse,0.29280729688914986
signsuisse_test,sockeye,820,fra,fsl,0.18502696294748636
signsuisse_test,sockeye,821,deu,sgg,0.2634247220273093
signsuisse_test,sockeye,822,deu,sgg,0.18900558159790146
signsuisse_test,sockeye,823,deu,sgg,0.3389947847651334
signsuisse_test,sockeye,824,ita,lse,0.20339286129751147
signsuisse_test,sockeye,825,fra,fsl,0.34005342955354706
signsuisse_test,sockeye,826,ita,lse,0.272477019926887
signsuisse_test,sockeye,827,ita,lse,0.22290236265303304
signsuisse_test,sockeye,828,deu,sgg,0.4331728993076735
signsuisse_test,sockeye,829,fra,fsl,0.33221440078793174
signsuisse_test,sockeye,830,deu,sgg,0.20222563712533453
signsuisse_test,sockeye,831,fra,fsl,0.347841091165435
signsuisse_test,sockeye,832,fra,fsl,0.23285978199970137
signsuisse_test,sockeye,833,ita,lse,0.239798104172319
signsuisse_test,sockeye,834,fra,fsl,0.3193287232060531
signsuisse_test,sockeye,835,ita,lse,0.13579208070443793
signsuisse_test,sockeye,836,ita,lse,0.32098376500072695
signsuisse_test,sockeye,837,deu,sgg,0.087781764334693
signsuisse_test,sockeye,838,fra,fsl,0.26961577344208887
signsuisse_test,sockeye,839,deu,sgg,0.305156494226181
signsuisse_test,sockeye,840,fra,fsl,0.2571214061555895
signsuisse_test,sockeye,841,deu,sgg,0.1765196063317813
signsuisse_test,sockeye,842,deu,sgg,0.21926825340414244
signsuisse_test,sockeye,843,deu,sgg,0.24723829310070883
signsuisse_test,sockeye,844,fra,fsl,0.44890920156428227
signsuisse_test,sockeye,845,fra,fsl,0.3842066383660501
signsuisse_test,sockeye,846,fra,fsl,0.26656159340066027
signsuisse_test,sockeye,847,fra,fsl,0.15998359389453487
signsuisse_test,sockeye,848,fra,fsl,0.3854090545873829
signsuisse_test,sockeye,849,fra,fsl,0.22651567887177113
signsuisse_test,sockeye,850,deu,sgg,0.17408314138617426
signsuisse_test,sockeye,851,fra,fsl,0.18310014047647694
signsuisse_test,sockeye,852,deu,sgg,0.3926936161674924
signsuisse_test,sockeye,853,ita,lse,0.3082830383663398
signsuisse_test,sockeye,854,deu,sgg,0.1689303935159014
signsuisse_test,sockeye,855,ita,lse,0.11871067434549332
signsuisse_test,sockeye,856,deu,sgg,0.19047963201539977
signsuisse_test,sockeye,857,deu,sgg,0.15553880464556913
signsuisse_test,sockeye,858,ita,lse,0.11513925417668679
signsuisse_test,sockeye,859,fra,fsl,0.3828645917330236
signsuisse_test,sockeye,860,deu,sgg,0.21578698194313659
signsuisse_test,sockeye,861,ita,lse,0.24432227460743608
signsuisse_test,sockeye,862,deu,sgg,0.4976709763468232
signsuisse_test,sockeye,863,deu,sgg,0.14474868162761756
signsuisse_test,sockeye,864,ita,lse,0.28550166562055995
signsuisse_test,sockeye,865,deu,sgg,0.2300271248145848
signsuisse_test,sockeye,866,ita,lse,0.2715061866325922
signsuisse_test,sockeye,867,deu,sgg,0.16604707754116135
signsuisse_test,sockeye,868,fra,fsl,0.25796089455523186
signsuisse_test,sockeye,869,deu,sgg,0.2745444331246957
signsuisse_test,sockeye,870,deu,sgg,0.2647189894501274
signsuisse_test,sockeye,871,ita,lse,0.25093572521763036
signsuisse_test,sockeye,872,fra,fsl,0.29430286001419004
signsuisse_test,sockeye,873,fra,fsl,0.33463521076757574
signsuisse_test,sockeye,874,deu,sgg,0.42711591721728015
signsuisse_test,sockeye,875,deu,sgg,0.31437534256290334
signsuisse_test,sockeye,876,ita,lse,0.2592102654309288
signsuisse_test,sockeye,877,fra,fsl,0.33634721413948543
signsuisse_test,sockeye,878,deu,sgg,0.18879093276058237
signsuisse_test,sockeye,879,deu,sgg,0.11057010488660977
signsuisse_test,sockeye,880,fra,fsl,0.24558113251137942
signsuisse_test,sockeye,881,deu,sgg,0.23222102003365644
signsuisse_test,sockeye,882,fra,fsl,0.37506465607646255
signsuisse_test,sockeye,883,ita,lse,0.11141880637761298
signsuisse_test,sockeye,884,ita,lse,0.3639994362631137
signsuisse_test,sockeye,885,ita,lse,0.49087262835674084
signsuisse_test,sockeye,886,deu,sgg,0.1685835827211886
signsuisse_test,sockeye,887,deu,sgg,0.35725513781938073
signsuisse_test,sockeye,888,fra,fsl,0.3942985535281733
signsuisse_test,sockeye,889,deu,sgg,0.13802317038680686
signsuisse_test,sockeye,890,deu,sgg,0.16257363926706728
signsuisse_test,sockeye,891,deu,sgg,0.1896653171959873
signsuisse_test,sockeye,892,ita,lse,0.25113711510970566
signsuisse_test,sockeye,893,deu,sgg,0.12145611244134762
signsuisse_test,sockeye,894,fra,fsl,0.3384316774022294
signsuisse_test,sockeye,895,fra,fsl,0.3082446540789569
signsuisse_test,sockeye,896,deu,sgg,0.1510396699371729
signsuisse_test,sockeye,897,deu,sgg,0.14814926408003704
signsuisse_test,sockeye,898,deu,sgg,0.4055258253490938
signsuisse_test,sockeye,899,ita,lse,0.33643890449567454
signsuisse_test,sockeye,900,deu,sgg,0.3122293060702667
signsuisse_test,sockeye,901,deu,sgg,0.36873037263076197
signsuisse_test,sockeye,902,deu,sgg,0.3040770944415093
signsuisse_test,sockeye,903,deu,sgg,0.3281789177525327
signsuisse_test,sockeye,904,ita,lse,0.15578766657729273
signsuisse_test,sockeye,905,ita,lse,0.12813592476137176
signsuisse_test,sockeye,906,deu,sgg,0.19820996263659155
signsuisse_test,sockeye,907,deu,sgg,0.14265482688907621
signsuisse_test,sockeye,908,deu,sgg,0.22012155373474943
