system,example_id,SKL_mvt_hshp_h2p,SKL_mvt_hshp_wo_norm_h2p,SKL_mvt_h2p,SKL_mvt_wo_norm_h2p
sign_mt_v2,602,38.32923657346826,8700.736702177295,14.108165928127198,3202.553665684874
sign_mt_v2,603,31.66776988016273,15073.85846295746,9.97228819979874,4746.8091831042
sign_mt_v2,604,30.394774233747736,7081.982396463222,13.134958378080615,3060.445302092783
sign_mt_v2,605,28.535315110332956,14724.222596931806,7.618162358079059,4129.04399807885
sign_mt_v2,606,51.663441377015175,12502.552813237673,13.684286610773128,3311.597359807097
sign_mt_v2,607,33.18812786480062,13474.379913109053,10.81584364079106,4391.23251816117
sign_mt_v2,608,44.47110015801922,5959.127421174575,12.811369215872444,1678.2893672792902
sign_mt_v2,609,32.24105657353087,7834.576747368001,11.162591134099252,2712.509645586118
sign_mt_v2,610,26.80379669547132,9274.113656633077,12.910507607180358,4467.035632084404
sign_mt_v2,611,36.872624751874305,12573.565040389138,14.253923882137247,4789.318424398115
sign_mt_v2,612,41.8138974511149,6146.6429253138895,14.032694735181206,2062.806126071637
sign_mt_v2,613,30.722830791677637,8540.946960086383,16.180815218426098,4498.266630722455
sign_mt_v2,614,39.04529430610277,10229.867108198925,12.098761148461545,3218.270465490771
sign_mt_v2,615,53.47406572900808,19571.508056816958,14.67065161651655,5369.458491645057
sign_mt_v2,616,20.247764675357473,2247.5018789646797,16.82906596117904,1868.0263216908734
sign_mt_v2,617,33.818014696087566,13696.295951915465,15.16175806860449,6140.512017784818
sign_mt_v2,618,25.498430432760102,15681.534716147464,10.624316505110295,6544.5789671479415
sign_mt_v2,619,40.61494891413572,9178.978454594671,11.734542381576663,2663.7411206179027
sign_mt_v2,620,39.81269264221795,5971.903896332692,14.075157794516853,2111.273669177528
sign_mt_v2,621,34.684973487631616,8636.558398420273,11.621699788024923,2754.3428497619066
sign_mt_v2,622,39.268690925076946,16571.38757038247,11.715579851677772,4943.97469740802
sign_mt_v2,623,43.39049994512003,7463.165990560645,14.236345016186965,2448.651342784158
sign_mt_v2,624,38.57451890291867,23916.201719809575,12.045091143414293,7467.956508916862
sign_mt_v2,625,30.487165265450237,8902.252257511469,12.030483756728772,3500.870773208073
sign_mt_v2,626,38.35751192702595,13079.91156711585,13.01665825492354,4438.680464928927
sign_mt_v2,627,27.423238623863465,9323.901132113579,12.91378733728866,4235.72224663068
sign_mt_v2,628,26.24093008956308,18657.30129367935,12.091636236431475,8597.153364102778
sign_mt_v2,629,47.92078778103596,21899.800015933433,13.031178061554812,6124.653688930762
sign_mt_v2,630,31.76629743533173,6512.090974243005,12.533595684204212,2569.3871152618635
sign_mt_v2,631,31.079793615420922,15415.577633248777,7.35654283340032,3692.9845023669604
sign_mt_v2,632,25.15134816603738,9482.058258596093,8.038483246079585,3030.508183772003
sign_mt_v2,633,38.459517320877296,10268.691124674238,13.530945204262581,3612.762369538109
sign_mt_v2,634,29.51232619129315,7909.303419266564,13.86430105388637,3715.6326824415473
sign_mt_v2,635,46.361671109816946,9179.610879743756,16.923971609244,3350.9463786303118
sign_mt_v2,636,38.045854991710286,21305.67879535776,11.922735015732023,6819.804428998717
sign_mt_v2,637,51.31142684147372,16676.21372347896,16.06778103831138,5222.028837451198
sign_mt_v2,638,41.84255456440711,7196.919385078023,14.30514490069431,2460.4849229194215
sign_mt_v2,639,28.9151329478447,8154.067491292206,12.370091429224109,3488.365783041199
sign_mt_v2,640,38.22198587233157,5924.407810211394,12.290492907261697,1905.0264006255632
sign_mt_v2,641,22.910671557905026,8018.735045266759,8.87417261824604,3105.9604163861145
sign_mt_v2,642,43.54919039963292,24082.702290997004,16.01438791322837,8855.956516015287
sign_mt_v2,643,45.47510743771719,7594.342942098771,12.691393380487872,2119.462694541475
sign_mt_v2,644,29.895289760710966,11868.430035002253,10.010014180806065,4004.005672322426
sign_mt_v2,645,33.02327004103557,9840.9344722286,14.479553215977877,4314.906858361407
sign_mt_v2,646,38.46151935937442,18192.2986569841,9.856792470975542,4770.687555952162
sign_mt_v2,647,26.29354480336424,12147.61769915428,12.936373764295215,5976.604679104389
sign_mt_v2,648,43.76715325362746,11291.925539435886,13.455933155977773,3471.6307542422655
sign_mt_v2,649,29.50530554871996,8497.527998031348,9.236062684078057,2669.2221156985584
sign_mt_v2,650,31.022412729729812,7786.625595162182,14.187927513546311,3561.169805900124
sign_mt_v2,651,24.91359326376411,13602.821922015204,6.549658565324719,3549.9149424059974
sign_mt_v2,652,27.44189712785542,7409.312224520963,9.644843189847773,2642.68703401829
sign_mt_v2,653,49.37309962181094,13182.61759902352,14.9472354263535,4050.7008005417983
sign_mt_v2,654,30.93857432898546,23575.19363868692,8.119195950266043,6316.734449306981
sign_mt_v2,655,30.141694440881977,5063.804666068172,13.944066798111402,2342.6032220827155
sign_mt_v2,656,27.636397399724075,8318.555617316946,15.673415204442364,4341.536011630535
sign_mt_v2,657,31.009897031653402,6884.197141027055,12.671803775169273,2813.140438087579
sign_mt_v2,658,34.37091427031454,7217.891996766054,12.275001979575592,2577.750415710874
sign_mt_v2,659,42.77931630994994,7358.042405311389,12.333736408109969,2220.0725534597946
sign_mt_v2,660,41.71667768117018,26198.073583774876,14.798521416919407,9293.471449825387
sign_mt_v2,661,34.0416480838786,7250.871041866142,15.52659578399353,3307.1649019906217
sign_mt_v2,662,35.746802731308016,13476.544629703123,16.346579040734003,6162.660298356719
sign_mt_v2,663,45.95103645801696,15853.10757801585,14.917684853850503,5146.601274578424
sign_mt_v2,664,23.30440255873542,9578.109451640257,14.470212368934694,5947.25728363216
sign_mt_v2,665,37.687204291460674,14773.384082252585,16.68947488052747,6542.274153166769
sign_mt_v2,666,32.93024173277132,7211.72293947692,12.519011359528454,2691.5874422986176
sign_mt_v2,667,45.9715441968852,10711.369797874251,15.109879184651968,3490.3820916546047
sign_mt_v2,668,53.88104878682575,11153.37709887293,18.570831800916057,3658.4538647804634
sign_mt_v2,669,32.10336326567481,11460.900685845907,12.95680386775934,4599.665373054566
sign_mt_v2,670,31.273209255158392,15261.326116517295,9.301447699285301,4539.106477251227
sign_mt_v2,671,35.14975499631578,19016.017453006836,9.018811062056386,4924.270839882787
sign_mt_v2,672,43.55530174220763,9887.053495481132,13.52000633844205,3069.0414388263453
sign_mt_v2,673,38.58961276881654,10071.888932661115,15.550055040510639,4058.5643655732765
sign_mt_v2,674,34.23359837849192,7291.756454618779,9.930491401506822,2115.194668520953
sign_mt_v2,675,33.50740377080053,24359.882541371986,10.892315761982744,7940.498190485419
sign_mt_v2,676,28.78962046831899,14049.334788539667,9.639888804176419,4704.265736438092
sign_mt_v2,677,32.14840757365003,9644.52227209501,8.282044368437013,2484.613310531104
sign_mt_v2,678,40.389264741040506,5452.550740040469,17.07677274663358,2305.3643207955333
sign_mt_v2,679,27.162930005975188,9371.21085206144,9.836248610527417,3393.505770631959
sign_mt_v2,680,27.936184147117807,10671.622344199002,11.089414906066938,4236.15649411757
sign_mt_v2,681,30.015111838472365,7203.6268412333675,17.102310173895862,4104.554441735007
sign_mt_v2,682,21.52504409925782,5079.910407424845,14.480179036242184,3301.480820263218
sign_mt_v2,683,26.604871600594635,11892.377605465801,14.69268398807931,6479.473638742976
sign_mt_v2,684,50.817240540604814,14381.279072991163,14.84049721245802,4199.86071112562
sign_mt_v2,685,34.794498119914955,11238.62289273253,13.576297837122674,4385.1442013906235
sign_mt_v2,686,37.42313263061129,16166.793296424079,12.477620963669501,5377.854635341555
sign_mt_v2,687,36.4142986081294,6008.359270341351,14.08551274630848,2324.1096031408993
sign_mt_v2,688,25.124553874172378,7110.248746390783,13.787009257769894,3901.72361994888
sign_mt_v2,689,32.74907755534776,7303.04429484255,15.351019364107927,3423.277318196068
sign_mt_v2,690,36.354957664690424,8797.899754855083,11.922000348808346,2885.1240844116196
sign_mt_v2,691,44.17002664832109,10026.596049168887,12.019417774046842,2944.757354641476
sign_mt_v2,692,19.430050624028443,6819.947769033984,13.75023547125742,4826.332650411355
sign_mt_v2,693,24.499367221695223,17517.047563512086,8.533945541129006,6101.771061907239
sign_mt_v2,694,23.03913071628943,9446.043593678667,8.742475840097299,3584.4150944398925
sign_mt_v2,695,30.632288084138555,5452.547278976663,13.574665180441313,2416.2904021185536
sign_mt_v2,696,28.33393209242078,14280.301774580073,9.048502022998472,4451.862995315248
sign_mt_v2,697,23.166829446026885,9104.563972288566,3.732322849760162,1492.9291399040649
sign_mt_v2,698,33.14917071618786,16209.944480215863,8.91726494164403,4556.722385180099
sign_mt_v2,699,42.477303341721104,13422.827855983869,14.656277183531301,4631.383589995891
sign_mt_v2,700,49.7954196336246,8614.607596617056,16.03369145184357,2773.828621168938
sign_mt_v2,701,32.615479016535446,10371.722327258272,9.08585915091728,2889.303209991695
sign_mt_v2,702,44.73022406549196,9438.077277818804,16.1330876947997,3404.0815036027366
sign_mt_v2,703,28.220697597473492,8353.326488852153,14.191990403693248,3973.7573130341093
sign_mt_v2,704,42.38187873807538,12163.599197827634,11.082330707978306,3213.8759053137087
sign_mt_v2,705,37.74473582305575,16117.002196444806,12.131595824013251,5131.665033557605
sign_mt_v2,706,44.80362012972777,10663.261590875209,15.021640790535544,3575.1505081474597
sign_mt_v2,707,32.031380741048835,7239.092047477037,14.766344017491082,3337.1937479529847
sign_mt_v2,708,24.968551778347827,12883.772717627478,11.88162465703973,5798.232832635388
sign_mt_v2,709,32.889973732663734,7729.143827175978,16.190044475584276,3804.660451762305
sign_mt_v2,710,45.53523524068151,15800.726628516484,11.682534780108481,4053.8395686976432
sign_mt_v2,711,23.195787688621866,11737.068570442665,11.388119089880972,5762.3882594797715
sign_mt_v2,712,34.90820651353189,17593.736082820073,12.418416792894773,6258.882063618966
sign_mt_v2,713,48.39429314914203,14566.682237891751,11.779471421368665,3934.343454737134
sign_mt_v2,714,38.803878926788,4966.896502628864,15.05468484465138,1926.9996601153766
sign_mt_v2,715,39.0777464019743,16803.43095284895,10.306415152161303,4493.597006342328
sign_mt_v2,716,43.009028401129555,13246.780747547902,14.361512076140972,4423.345719451419
sign_mt_v2,717,36.828537335357076,7476.193079077487,12.08555799465454,2598.394968850726
sign_mt_v2,718,49.3892551303613,6815.717207989859,15.437757376837885,2130.410518003628
sign_mt_v2,719,45.15196115424086,9436.75988123634,14.6084857909136,2994.739587137288
sign_mt_v2,720,34.55422013824229,8811.326135251784,14.98449647157168,3821.0466002507783
sign_mt_v2,721,21.735143353490876,13823.551172820196,7.439688222751819,4731.641709670157
sign_mt_v2,722,18.64377240991267,8128.684770721925,16.169665069088577,7049.97397012262
sign_mt_v2,723,31.06284068825388,10530.302993318064,10.73537584771785,3553.409405594608
sign_mt_v2,724,32.27744812491458,15138.123170584939,10.048364983902944,4642.344622563161
sign_mt_v2,725,24.106958619021334,7714.2267580868265,12.16828246297543,3893.8503881521374
sign_mt_v2,726,38.485651466314145,24515.359984042112,8.433984365608328,5465.221868914196
sign_mt_v2,727,26.01767321270157,11759.98829214111,12.300259937980279,5559.717491967086
sign_mt_v2,728,48.088666938488004,8704.048715866329,17.312306599611553,3133.527494529691
sign_mt_v2,729,22.5036554025154,11296.835012062731,7.021445818146699,3538.8086923459364
sign_mt_v2,730,30.995315171133644,11406.27598297718,15.947294804911245,5836.709898597515
sign_mt_v2,731,28.458277565482604,7512.985277287407,9.859054231034257,2395.7501781413243
sign_mt_v2,732,34.275460448312586,8740.24241431971,13.33644928121314,3400.794566709351
sign_mt_v2,733,44.782197162216114,7836.88450338782,12.431352342534478,2175.4866599435336
sign_mt_v2,734,50.96029143597194,16409.213842382964,18.25607124054708,5823.686725734518
sign_mt_v2,735,26.53998928476748,5520.317771231636,10.073171986567754,2226.1710090314737
sign_mt_v2,736,44.32640492244699,8865.280984489398,14.119728389679409,2710.9878508184465
sign_mt_v2,737,41.36657731140566,5212.188741237113,18.294188210603135,2305.067714535995
sign_mt_v2,738,46.49911558414153,24179.540103753596,10.993728509762278,6156.487965466876
sign_mt_v2,739,34.84386604352019,10035.033420533813,9.772074210631835,2921.8501889789186
sign_mt_v2,740,46.38199871185783,25139.043301826947,12.591169581273252,6824.413913050103
sign_mt_v2,741,28.16756127546225,5380.00420361329,13.257783355740946,2532.236620946521
sign_mt_v2,742,44.12432923114208,12487.185172413208,12.068206214674762,3415.3023587529574
sign_mt_v2,743,24.767527632496225,6365.25460155153,10.997747955840174,2826.4212246509246
sign_mt_v2,744,49.355243540122274,11154.285040067634,13.428974771316922,3075.235222631575
sign_mt_v2,745,27.49900286648102,27718.99488941287,13.404923076379147,13512.16246099018
sign_mt_v2,746,50.36341486064491,7453.785399375447,15.988143425848264,2366.245227025543
sign_mt_v2,747,29.724369142222844,5588.181398737895,14.494597995381758,2710.489825136389
sign_mt_v2,748,44.174366573965756,5831.0163877634795,14.95418009075101,1973.9517719791331
sign_mt_v2,749,47.8157469519785,9563.1493903957,14.70112555642108,2940.225111284216
sign_mt_v2,750,42.11991570556118,9898.180190806877,16.919153413162398,3908.324438440514
sign_mt_v2,751,27.69551408086042,8751.782449551893,14.580043590433966,4592.713730986699
sign_mt_v2,752,23.566947083215148,5137.594464140902,15.060869447048413,3283.269539456554
sign_mt_v2,753,32.31102748473601,8917.84358578714,14.358107735388268,3962.837734967162
sign_mt_v2,754,24.466663282166866,7878.2655768577315,9.007767032666976,2900.5009845187665
sign_mt_v2,755,24.38152244724141,19870.94079450175,8.632782526251352,7165.209496788623
sign_mt_v2,756,32.15124503383473,10609.910861165461,14.04776147450981,4593.618002164708
sign_mt_v2,757,47.15296264418919,9524.898454126216,14.216572815428655,2857.53113590116
sign_mt_v2,758,21.899327458252234,10993.462384042621,7.639654019314773,3873.30458779259
sign_mt_v2,759,42.07220459533793,9087.596192592993,12.701917737619567,2743.6142313258265
sign_mt_v2,760,40.15355139596982,9315.623923864998,14.7414511915079,3198.8949085572144
sign_mt_v2,761,34.30732171351592,12453.557782006279,12.84801479748595,4792.309519462259
sign_mt_v2,762,34.332670468836895,8171.1755715831805,14.021356718341242,3337.0828989652155
sign_mt_v2,763,36.612091332025464,9409.307472330544,11.91750311746913,3062.7983011895662
sign_mt_v2,764,49.19482227373092,6247.742428763827,16.241352152466682,2062.6517233632685
sign_mt_v2,765,39.769012386627324,14555.4585335056,9.60756859439779,3891.0652807311053
sign_mt_v2,766,35.817286089467096,5623.313916046334,14.869164551874254,2334.458834644258
sign_mt_v2,767,28.39269055602492,14366.701421348609,12.831971834751474,6492.977748384246
sign_mt_v2,768,29.508246376841875,34554.156507281834,8.16601205936802,9709.388338588577
sign_mt_v2,769,38.39072579691576,9597.68144922894,12.653381792439337,3163.3454481098343
sign_mt_v2,770,29.26745200234893,14311.784029148626,10.480275292854834,5156.295444084579
sign_mt_v2,771,32.996678495089164,5015.495131253553,14.666890064770888,2229.367289845175
sign_mt_v2,772,25.754339522775652,4197.957342212431,15.053613476436444,2453.7389966591404
sign_mt_v2,773,31.125857283065134,7314.576461520306,13.654170821631178,3208.7301430833268
sign_mt_v2,774,35.59565486338716,7012.344008087271,15.042174038145683,2963.3082855146995
sign_mt_v2,775,40.838825094130684,15600.431185957921,12.296368423408255,4709.509106165362
sign_mt_v2,776,34.82430941310529,18213.113823054067,7.351977137954926,3867.139974564291
sign_mt_v2,777,28.801713891905788,11088.659848383728,12.001090903245705,4620.419997749596
sign_mt_v2,778,27.814528521429025,11320.513108221614,9.636080407655609,3912.248645508177
sign_mt_v2,779,40.73366042168847,9613.143859518479,15.544413045986621,3668.4814788528424
sign_mt_v2,780,30.55592460441014,10786.24138535678,11.905753257684186,4202.7308999625175
sign_mt_v2,781,38.03998487334914,10346.875885550966,11.930296057010743,3364.3434880770296
sign_mt_v2,782,32.194409944930015,8563.713045351384,11.649107654518984,3098.66263610205
sign_mt_v2,783,23.53771268071585,3412.968338703798,16.84645111684296,2442.7354119422293
sign_mt_v2,784,33.44484274937402,16454.862632692017,15.496396526465137,7624.227091020847
sign_mt_v2,785,38.46751691267061,10078.4894311197,12.209065451881024,3198.775148392828
sign_mt_v2,786,25.15182163001097,9934.969543854333,15.293362454072248,6040.878169358538
sign_mt_v2,787,39.50509661040483,11930.539176342258,10.905900315781864,3293.581895366123
sign_mt_v2,788,35.85546451631513,12011.580612965568,10.009660962318335,3353.2364223766426
sign_mt_v2,789,48.02215161258689,9508.386019292204,15.819203449335756,3132.2022829684797
sign_mt_v2,790,40.21574458710509,28874.904613541457,11.376470125773526,8634.740825462106
sign_mt_v2,791,44.13453745563303,11166.037976275156,13.486813060237287,3412.1637042400334
sign_mt_v2,792,31.833984735965743,8627.009863446716,15.919219741275972,4314.108549885788
sign_mt_v2,793,50.98250959926818,19271.38862852337,12.871007324500294,4968.208827257114
sign_mt_v2,794,32.48767010816953,3411.205361357801,15.032322932117811,1578.3939078723702
sign_mt_v2,795,29.12453728220152,8824.73479650706,9.830824230577582,2988.570566095585
sign_mt_v2,796,31.784887110026258,5753.0645669147525,14.610910324593737,2644.5747687514663
sign_mt_v2,797,24.16591194385756,5123.173332097803,14.176732511482534,2792.816304762059
sign_mt_v2,798,23.476744830070448,6385.674593779162,15.887095219355004,4321.289899664561
sign_mt_v2,799,35.16778278799422,14700.133205381584,13.780432364466398,5760.220728346954
sign_mt_v2,800,43.42658883583856,4820.35136077808,12.621734213216863,1401.0124976670718
sign_mt_v2,801,43.059212189710934,11539.86886684253,16.28453896014987,4364.256441320165
sign_mt_v2,802,36.53055820853411,9899.781274512743,11.906419951143382,3298.078326466717
sign_mt_v2,803,45.29999935345887,6523.199906898078,14.386332061155892,2042.8591526841367
sign_mt_v2,804,17.16374141134973,9319.911586362903,6.319306323708038,3431.3833337734645
sign_mt_v2,805,49.15592889152159,14353.531236324305,12.405569855090008,3622.426397686282
sign_mt_v2,806,29.2578315282729,7841.098849577137,14.101019797716186,3779.073305787938
sign_mt_v2,807,53.04247108384019,17610.100399834944,15.351102595868575,5142.619369615973
sign_mt_v2,808,27.656674804798552,10564.849775433047,14.330577796679096,5474.280718331414
sign_mt_v2,809,30.24519901732979,5565.116619188681,14.39608170620196,2116.224010811688
sign_mt_v2,810,39.14881238226838,6890.190979279236,14.939077808052287,2629.2776942172027
sign_mt_v2,811,43.79799043575195,18219.96402127281,16.8976228561869,7029.41110817375
sign_mt_v2,812,36.92727331472826,6129.927370244892,15.774230645505174,2618.522287153859
sign_mt_v2,813,23.10326500825301,10419.572518722109,6.951973686508431,3135.3401326153025
sign_mt_v2,814,28.356254765040667,14518.402439700822,13.269585288580098,6794.02766775301
sign_mt_v2,815,38.023837033426226,13270.319124665752,11.732321857196913,4540.408558735206
sign_mt_v2,816,43.78742534722942,8626.122793404196,16.018199582476207,3091.512519417908
sign_mt_v2,817,26.102617892534035,10649.868100153886,14.950413292724445,6099.768623431573
sign_mt_v2,818,31.82061418178202,6873.252663264916,10.869319868211921,2412.9890107430465
sign_mt_v2,819,24.044154981295044,10843.913896564065,7.579032542367813,3327.1952860994697
sign_mt_v2,820,29.775558890362948,12237.754703939172,12.10399526470165,5035.262030115887
sign_mt_v2,821,35.37499495390675,9232.87368296966,10.940515935281304,2855.4746591084204
sign_mt_v2,822,33.24201971778324,9174.797442108174,11.23271232271417,3178.85758732811
sign_mt_v2,823,39.57231150831956,7202.160694514159,11.814099198112311,2173.794252452665
sign_mt_v2,824,18.89055189212404,6479.459298998546,15.5544524833393,5335.17720178538
sign_mt_v2,825,44.513420081382414,11128.355020345603,14.093415100512845,3523.353775128211
sign_mt_v2,826,25.815827898839814,8467.59155081946,11.005320320698917,3609.745065189245
sign_mt_v2,827,21.509533975312838,12152.886696051753,13.739405998161304,7254.406367029169
sign_mt_v2,828,24.812018666551772,9850.371410621054,10.117797453755244,4016.7655891408317
sign_mt_v2,829,43.82007666717816,16476.348826858986,12.465678376759778,4911.477280443352
sign_mt_v2,830,43.41304523184869,8378.717729746797,14.71056257819086,2839.138577590836
sign_mt_v2,831,43.934218931989825,14586.160685420622,11.527631896251162,4057.726427480409
sign_mt_v2,832,30.61115717111751,12091.407082591417,16.91824958375844,6682.708585584583
sign_mt_v2,833,20.812358510169382,8429.0051966186,12.212723758220655,4946.153122079365
sign_mt_v2,834,37.134907310087556,17453.40643574115,11.24952097365595,5287.274857618296
sign_mt_v2,835,35.024361361225054,10577.357131089966,10.321198033299885,3117.0018060565653
sign_mt_v2,836,29.502215244273433,13039.979137968858,8.995574132357623,3976.0437665020695
sign_mt_v2,837,22.570912432106322,3340.4950399517356,15.296228228097645,2263.8417777584514
sign_mt_v2,838,52.10984618410916,39238.714176634196,12.895485765760421,10522.716384860503
sign_mt_v2,839,24.569606996641024,11670.563323404487,9.000568236662762,4302.2716171248
sign_mt_v2,840,38.795350316919375,17845.861145782914,9.815430890244182,4554.3599330733
sign_mt_v2,841,35.23625085541958,4615.948862059965,14.232238749795714,1864.4232762232386
sign_mt_v2,842,50.42154992540927,13563.396929935094,13.673052625683994,3691.7242089346782
sign_mt_v2,843,30.06679885545625,9080.173254347786,11.828972347423983,3572.349648922043
sign_mt_v2,844,58.082741226433726,17134.40866179795,17.635557515588037,5202.48946709847
sign_mt_v2,845,42.82379661965187,14988.328816878156,12.45376790268591,4209.373551107838
sign_mt_v2,846,36.37466604382534,16586.847715984357,17.764413074423352,8100.572361937049
sign_mt_v2,847,33.207363354680325,16205.193317083998,11.963844576732798,5838.356153445606
sign_mt_v2,848,47.31626815079441,19446.9862099765,16.420674495231836,6748.897217540285
sign_mt_v2,849,41.76461537956783,15870.553844235774,9.691056349337623,3798.8940889403484
sign_mt_v2,850,26.823422735321415,7966.556552390461,15.429844465141093,4582.663806146905
sign_mt_v2,851,34.73931532087891,10699.709118830704,18.199942726646128,5605.582359807007
sign_mt_v2,852,28.445133268602856,9301.558578833134,12.622202832045028,4127.460326078724
sign_mt_v2,853,22.949302847320897,14687.553822285374,8.011949699123765,5199.755354731324
sign_mt_v2,854,37.31946697828251,7128.01819285196,13.560370064964312,2590.0306824081836
sign_mt_v2,855,41.897870135727224,9133.735689588535,14.159091776644846,3086.6820073085764
sign_mt_v2,856,25.115723149271187,3918.052811286305,13.556914676057064,2114.878689464902
sign_mt_v2,857,33.667380003384594,12793.604401286146,13.493281589150621,5006.007469574881
sign_mt_v2,858,28.780645352988326,8375.167797719603,12.830410172917837,3733.6493603190906
sign_mt_v2,859,42.43979959606783,10737.26929780516,16.573683878237656,4176.568337315889
sign_mt_v2,860,38.56040637590404,5899.742175513318,13.352470367318242,2042.9279661996911
sign_mt_v2,861,23.67150182773821,7574.880584876228,7.374038410155744,2359.692291249838
sign_mt_v2,862,27.69566758817783,8474.874281982417,7.0343253757555875,2145.4692396054543
sign_mt_v2,863,38.16813472737748,10954.254666757337,11.593013285572049,3327.194812959178
sign_mt_v2,864,32.1094990681091,10018.16370925004,12.131145697264223,3784.9174575464376
sign_mt_v2,865,43.43133772238433,7730.77811458441,15.604398424063769,2418.681755729884
sign_mt_v2,866,35.22285891107572,10320.297660945185,15.099696852268604,4424.211177714701
sign_mt_v2,867,50.801879596469384,12294.05486234559,14.217424114909502,3440.6166358080995
sign_mt_v2,868,40.60596272629437,9948.460867942122,14.324931394039343,3366.3588775992457
sign_mt_v2,869,30.365797209869967,7621.815099677362,13.636945608919294,3422.873347838743
sign_mt_v2,870,34.274945890660085,5415.441450724294,14.324360518062907,2263.2489618539394
sign_mt_v2,871,34.65483992586304,13757.971450567626,11.345819546291345,4504.290359877664
sign_mt_v2,872,44.55127467116592,16172.11270563323,14.998171518329919,5444.3362611537605
sign_mt_v2,873,45.04661173777617,16712.292954714958,11.431839165688727,4618.463022938246
sign_mt_v2,874,33.0953132992712,11086.929955255851,9.329476124406954,3125.3745016763296
sign_mt_v2,875,31.692935579862553,7669.690410326738,13.598090237920083,3290.7378375766602
sign_mt_v2,876,30.559013988216183,9473.294336347017,12.996458254123377,4028.902058778247
sign_mt_v2,877,49.31017110543714,28353.348385626356,13.127307869183012,7994.530492332454
sign_mt_v2,878,34.68823552415428,6868.2706337825475,13.587165492920544,2690.2587675982677
sign_mt_v2,879,38.877168764009966,7814.310921566002,12.432561424156786,2573.5402148004546
sign_mt_v2,880,27.461262059955118,5519.713674050979,15.474556124026886,3249.656786045646
sign_mt_v2,881,42.03744502381233,9584.537465429212,14.507311066334193,3191.6084345935224
sign_mt_v2,882,49.166117554800486,10767.379744501306,12.367355343283561,2696.0834648358164
sign_mt_v2,883,29.80043707597108,10489.75385074182,12.030916936467708,4234.882761636633
sign_mt_v2,884,27.046402064684184,8952.359083410465,14.391329337401828,4763.530010680005
sign_mt_v2,885,23.542946871973175,10241.181889308331,12.860433387127644,5594.288523400525
sign_mt_v2,886,29.43874294100728,6770.910876431674,13.020753922941372,2994.7734022765158
sign_mt_v2,887,47.03423925247482,6961.067409366274,15.135654264711281,2240.0768311772695
sign_mt_v2,888,28.026683096419948,13508.861252474415,5.602637789581669,2846.139997107488
sign_mt_v2,889,29.17379652757814,4988.719206215862,13.551543506657872,2263.1077656118646
sign_mt_v2,890,31.409968711510512,8198.001833704244,14.615354644668136,3770.761498324379
sign_mt_v2,891,30.216620737373507,4713.792835030267,15.015005558425342,2342.3408671143534
sign_mt_v2,892,23.68515877868165,7602.93596795681,10.136952989706273,3253.9619096957135
sign_mt_v2,893,38.252100826576104,4781.512603322013,17.311895498609466,2163.986937326183
sign_mt_v2,894,51.64282594718146,11413.064534327103,15.40152698077021,3403.7374627502163
sign_mt_v2,895,32.24646024235917,6513.784968956553,12.647562629271201,2567.4552137420537
sign_mt_v2,896,31.320418307359223,7078.414537463184,15.729950834316496,3554.968888555528
sign_mt_v2,897,39.84077357997694,11235.098149553498,12.401550154156782,3596.449544705467
sign_mt_v2,898,26.86005308084917,10099.379958399288,10.245649120828368,3893.34666591478
sign_mt_v2,899,28.34022795526549,13064.84508737739,7.977402269133799,3765.333871031153
sign_mt_v2,900,30.51616321868981,6560.97509201831,7.383177693456453,1594.766381786594
sign_mt_v2,901,26.682355565228725,6750.6359580028675,13.48965440509945,3412.882564490161
sign_mt_v2,902,46.457831378463545,13937.349413539065,10.209907135376037,3083.391954883563
sign_mt_v2,903,32.5375559260762,9143.053215227414,12.935750017625136,3634.9457549526633
sign_mt_v2,904,29.58306573218475,11714.89402994516,11.42393040367788,4580.99609187483
sign_mt_v2,905,35.39051807563232,4246.862169075878,17.403730894975983,2088.447707397118
sign_mt_v2,906,35.80318490283263,10633.545916141293,14.322480347559814,4253.776663225265
sign_mt_v2,907,46.39764259455793,7284.429887345595,14.473909310409928,2272.403761734359
sign_mt_v2,908,46.79360425427712,8188.880744498496,13.196779810705193,2309.436466873409
sign_mt_v2,909,45.22409207350817,36767.18685576214,14.154984759064565,11720.32738050546
sign_mt_v2,910,28.016888869547515,8180.931549907875,11.418829058489147,3334.298085078831
sign_mt_v2,911,46.28865556002524,6063.813878363307,16.084726405877504,2107.099159169953
sign_mt_v2,912,25.656384475143422,11878.906011991405,8.827258785727398,4095.848076577513
sign_mt_v2,913,31.684468662773266,7319.112261100625,13.427418756448326,3101.733732739563
sign_mt_v2,914,36.51389179627719,12998.94547947468,12.101784625533613,4308.235326689966
sign_mt_v2,915,52.71817665971799,12125.180631735138,13.698610183613814,3150.6803422311773
sign_mt_v2,916,26.391078122368228,4512.874358924967,14.857344383363442,2540.6058895551487
sign_mt_v2,917,29.78822254567598,8817.31387352009,13.851574819306933,4100.066146514852
sign_mt_v2,918,38.10333546178251,9602.040536369192,13.744447879698765,3436.111969924691
sign_mt_v2,919,52.293117886598935,22747.506280670535,16.764429607591495,7292.526879302301
sign_mt_v2,920,32.132124435403675,18186.78243043848,12.000895190020342,6792.506677551514
sign_mt_v2,921,41.06492336992323,10676.88007618004,12.403171039718893,3150.405444088599
sign_mt_v2,922,31.943663581125584,8624.789166903907,15.772058676838157,3895.698493179025
